192.168.56.1 - - [23/Dec/2014:17:41:15 +0600] "GET /studio/ HTTP/1.1" 200 4173
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/forms-1.2.1.jar.pack.gz HTTP/1.1" 304 -
127.0.0.1 - - [23/Dec/2014:17:41:33 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:41:33 +0600] "GET /indexer-webservice/index/before/-98?count=100 HTTP/1.1" 204 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/geronimo-stax-api_1.0_spec-1.0.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/fontbox-1.7.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/google-api-client-1.17.0-rc.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/google-api-services-plus-v1-rev95-1.17.0-rc.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/filters-2.0.235.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/google-http-client-jackson2-1.17.0-rc.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/google-oauth-client-java6-1.17.0-rc.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/google-oauth-client-jetty-1.17.0-rc.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/google-oauth-client-1.17.0-rc.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:32 +0600] "GET /studio/studio/lib/google-http-client-1.17.0-rc.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/httpcache4j-api-3.4-escenic-5.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/httpcache4j-core-3.4-escenic-5.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/httpcache4j-storage-api-3.4-escenic-5.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/htmlparser-1.6.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/bcprov-jdk15-1.45.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/imageio-core-3.0-ece-4.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/imageio-jpeg-3.0-ece-4.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/imageio-metadata-3.0-ece-4.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/httpclient-4.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/isorelax-20041111.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/httpcore-4.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/jackson-core-2.4.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:33 +0600] "GET /studio/studio/lib/isoparser-1.0-RC-1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:34 +0600] "GET /studio/studio/lib/jackson-core-asl-1.7.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:34 +0600] "GET /studio/studio/lib/jackson-mapper-asl-1.7.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:34 +0600] "GET /studio/studio/lib/jdom-1.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:34 +0600] "GET /studio/studio/lib/jempbox-1.7.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:34 +0600] "GET /studio/studio/lib/jaxen-1.1.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/jetty-util-6.1.19.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/jetty-6.1.19.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/jmock-1.2.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/jmock-cglib-1.1.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/jing-20091111.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/json-20080701.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/jsr107cache-1.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/jsr305-1.3.9.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:36 +0600] "GET /studio/studio/lib/joda-time-2.4.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:37 +0600] "GET /studio/studio/lib/jtidy-r918-dev.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:37 +0600] "GET /studio/studio/lib/juniversalchardet-1.0.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:37 +0600] "GET /studio/studio/lib/log4j-1.2.17.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:37 +0600] "GET /studio/studio/lib/jai_core-1.1.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:37 +0600] "GET /studio/studio/lib/mail-1.4.jar.pack.gz HTTP/1.1" 304 -
127.0.0.1 - - [23/Dec/2014:17:41:38 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
192.168.56.1 - - [23/Dec/2014:17:41:38 +0600] "GET /studio/studio/lib/martha-core-1.4.5063.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:38 +0600] "GET /studio/studio/lib/martha-core-lib-1.4.5063.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:38 +0600] "GET /studio/studio/lib/metadata-extractor-2.4.1-ece-2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:38 +0600] "GET /studio/studio/lib/martha-edf-1.4.5063.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:38 +0600] "GET /studio/studio/lib/model-core-1.7.31.160659.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:38 +0600] "GET /studio/studio/lib/opensearch-0.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:40 +0600] "GET /studio/studio/lib/pdfbox-1.7.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:42 +0600] "GET /studio/studio/lib/poi-3.8.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:42 +0600] "GET /studio/studio/lib/poi-ooxml-3.8.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:42 +0600] "GET /studio/studio/lib/guava-14.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/netcdf-4.2-min.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/resolvers-httpcomponents-httpclient-3.4.jar.pack.gz HTTP/1.1" 304 -
127.0.0.1 - - [23/Dec/2014:17:41:43 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/poi-scratchpad-3.8.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/rome-1.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/lucene-core-4.6.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/servlet-api-2.5-20081211.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/slf4j-api-1.7.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/slf4j-jdk14-1.7.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/silk-1.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/storage-file-3.4-escenic-5.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:43 +0600] "GET /studio/studio/lib/spellchecker-1.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:44 +0600] "GET /studio/studio/lib/studio-api-5.7.31.160659.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:44 +0600] "GET /studio/studio/lib/studio-swing-5.7.31.160659.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:44 +0600] "GET /studio/studio/lib/swing-worker-1.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:45 +0600] "GET /studio/studio/lib/rhino-1.7R3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:45 +0600] "GET /studio/studio/lib/tagsoup-1.2.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:45 +0600] "GET /studio/studio/lib/swingx-0.9.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:45 +0600] "GET /studio/studio/lib/tika-core-1.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/tango-icon-theme-0.8.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/studio-core-5.7.31.160659.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/timingframework-1.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/vorbis-java-core-0.1-tests.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/vorbis-java-core-0.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/vorbis-java-tika-0.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/tika-parsers-1.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/trove4j-2.1.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/xercesImpl-2.9.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/xml-resolver-1.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/xmlParserAPIs-2.6.2.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/poi-ooxml-schemas-3.8.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/xmlpull-1.1.3.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/xml-apis-1.3.04.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/xpp3_min-1.1.4c.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:46 +0600] "GET /studio/studio/lib/xom-1.1.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/lib/xz-1.0.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/plugin/geocode/lib/geocode-api-2.8.0.148641.jar HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/plugin/geocode/lib/geocode-studio-2.8.0.148641.jar HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/lib/xstream-1.4.3.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/lib/xalan-2.7.0.jar.pack.gz HTTP/1.1" 404 1033
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/lib/xalan-2.7.0.jar HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/native/Windows/jniwrap-3.8.4.25232.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/native/Windows/comfyj-2.10.25210.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/native/Windows/winpack-3.8.4.jar.pack.gz HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:47 +0600] "GET /studio/studio/lib/xmlbeans-2.3.0.jar.pack.gz HTTP/1.1" 304 -
127.0.0.1 - - [23/Dec/2014:17:41:48 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
192.168.56.1 - - [23/Dec/2014:17:41:51 +0600] "GET /studio/studio/plugin/geocode/lib/lucene-core-4.6.0.jar HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:41:51 +0600] "GET /studio/images/escenic-icon-256.ico HTTP/1.1" 304 -
127.0.0.1 - - [23/Dec/2014:17:41:53 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
192.168.56.1 - - [23/Dec/2014:17:41:53 +0600] "GET /studio//studio/config/config.jar HTTP/1.1" 200 166
127.0.0.1 - - [23/Dec/2014:17:41:58 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:03 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:08 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:13 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:18 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:23 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:28 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:33 +0600] "GET /indexer-webservice/index/before/-98?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:33 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:38 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:43 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:48 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:53 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:42:58 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:03 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:08 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:13 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:18 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:23 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:28 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:33 +0600] "GET /indexer-webservice/index/before/-98?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:33 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:38 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
127.0.0.1 - - [23/Dec/2014:17:43:43 +0600] "GET /indexer-webservice/index/after/127?count=100 HTTP/1.1" 204 -
192.168.56.1 - - [23/Dec/2014:17:43:43 +0600] "GET /webservice/index.xml HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:43 +0600] "GET /webservice/publication/demo/escenic/person/1 HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/content-descriptions/ HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/escenic/model/news HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/escenic/model/review HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/escenic/model/image HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/escenic/model/geoNews HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/content-groups/ HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/escenic/section/ROOT/subsections HTTP/1.1" 304 -
192.168.56.1 - - [23/Dec/2014:17:43:45 +0600] "GET /webservice/publication/demo/roaming-profile/com.escenic.studio.core.usage HTTP/1.1" 200 1886
192.168.56.1 - - [23/Dec/2014:17:43:46 +0600] "GET /webservice/publication/demo/roaming-profile/com.escenic.studio.core.usage HTTP/1.1" 304 -
